record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16988,20.0,0,0.018000000000000002,0,1,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16988,29.0,0,0.036,0,1,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16988,17.0,0,0.022000000000000002,0,1,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16988,8.0,0,0.011,0,1,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16988,30.0,0,0.038,0,1,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16988,13.0,0,0.019,0,1,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16988,20.0,0,0.028,0,1,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16988,27.0,0,0.037,0,1,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16988,23.0,0,0.027,0,1,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16988,25.0,0,0.027,0,1,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16988,25.0,0,0.032,0,1,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16988,28.0,0,0.026999999999999996,0,1,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16988,25.0,0,0.026000000000000002,0,1,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16988,34.0,0,0.041,0,1,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16988,28.0,0,0.025,0,1,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16988,8.0,0,0.006,0,1,1706041800000,1706040000000,1705968000000
