record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16992,20.0,0,0.28300000000000003,0,1,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16992,29.0,0,0.635,0,1,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16992,17.0,0,0.34800000000000003,0,1,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16992,8.0,0,0.183,0,1,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16992,30.0,0,0.634,0,1,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16992,13.0,0,0.287,0,1,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16992,20.0,0,0.431,0,1,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16992,27.0,0,0.64,0,1,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16992,23.0,0,0.455,0,1,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16992,25.0,0,0.479,0,1,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16992,25.0,0,0.621,0,1,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16992,28.0,0,0.472,0,1,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16992,25.0,0,0.504,0,1,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16992,34.0,0,0.781,0,1,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16992,28.0,0,0.47900000000000004,0,1,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16992,8.0,0,0.13,0,1,1706041800000,1706040000000,1705968000000
