record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16994,667.0,319,230.905,1,0,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16994,868.0,414,291.299,1,0,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16994,803.0,401,270.599,1,0,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16994,151.0,66,52.685,1,0,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16994,661.0,312,222.167,1,0,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16994,811.0,414,273.898,1,0,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16994,858.0,417,287.04099999999994,1,0,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16994,836.0,430,280.547,1,0,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16994,887.0,443,296.471,1,0,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16994,901.0,461,307.686,1,0,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16994,1007.0,512,341.88300000000004,1,0,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16994,1042.0,537,341.204,1,0,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16994,1025.0,528,343.40199999999993,1,0,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16994,1060.0,519,384.26099999999997,1,0,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16994,1071.0,530,389.83899999999994,1,0,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16994,236.0,125,86.182,1,0,1706041800000,1706040000000,1705968000000
