record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16990,2586.0,0,8.715,0,1,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16990,3301.0,0,11.020000000000001,0,1,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16990,3234.0,0,11.51,0,1,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16990,587.0,0,1.988,0,1,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16990,2690.0,0,8.992,0,1,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16990,3363.0,0,11.161000000000001,0,1,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16990,3287.0,0,11.216,0,1,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16990,3403.0,0,11.267,0,1,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16990,3615.0,0,12.242,0,1,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16990,3678.0,0,12.231000000000002,0,1,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16990,3890.0,0,13.677999999999999,0,1,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16990,4008.0,0,13.456,0,1,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16990,3842.0,0,13.32,0,1,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16990,46350.0,0,4317.512,0,1,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16990,47748.0,0,4488.537,0,1,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16990,9394.0,0,905.1080000000001,0,1,1706041800000,1706040000000,1705968000000
