record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16993,636.0,0,53.419,0,1,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16993,775.0,0,76.022,0,1,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16993,748.0,0,54.379999999999995,0,1,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16993,197.0,0,14.742,0,1,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16993,640.0,0,53.753,0,1,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16993,773.0,0,65.956,0,1,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16993,707.0,0,57.888000000000005,0,1,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16993,718.0,0,62.27700000000001,0,1,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16993,789.0,0,59.876,0,1,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16993,786.0,0,62.968,0,1,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16993,813.0,0,63.635999999999996,0,1,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16993,810.0,0,67.499,0,1,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16993,815.0,0,67.95599999999999,0,1,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16993,859.0,0,77.473,0,1,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16993,912.0,0,76.10900000000001,0,1,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16993,189.0,0,14.27,0,1,1706041800000,1706040000000,1705968000000
