record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2024-01-23 19:15:00,16605,16987,919.0,0,15.4,0,1,1706037300000,1706036400000,1705968000000
2024-01-23 19:20:00,16605,16987,1156.0,0,21.099,0,1,1706037600000,1706036400000,1705968000000
2024-01-23 19:25:00,16605,16987,1129.0,0,20.426,0,1,1706037900000,1706036400000,1705968000000
2024-01-23 19:30:00,16605,16987,240.0,0,4.015,0,1,1706038200000,1706036400000,1705968000000
2024-01-23 19:35:00,16605,16987,966.0,0,17.540999999999997,0,1,1706038500000,1706036400000,1705968000000
2024-01-23 19:40:00,16605,16987,1142.0,0,20.424,0,1,1706038800000,1706036400000,1705968000000
2024-01-23 19:45:00,16605,16987,1165.0,0,20.717,0,1,1706039100000,1706036400000,1705968000000
2024-01-23 19:50:00,16605,16987,1110.0,0,20.45,0,1,1706039400000,1706036400000,1705968000000
2024-01-23 19:55:00,16605,16987,1301.0,0,23.376000000000005,0,1,1706039700000,1706036400000,1705968000000
2024-01-23 20:00:00,16605,16987,1314.0,0,23.832,0,1,1706040000000,1706040000000,1705968000000
2024-01-23 20:05:00,16605,16987,1345.0,0,23.779000000000003,0,1,1706040300000,1706040000000,1705968000000
2024-01-23 20:10:00,16605,16987,1328.0,0,24.432,0,1,1706040600000,1706040000000,1705968000000
2024-01-23 20:15:00,16605,16987,1290.0,0,22.59,0,1,1706040900000,1706040000000,1705968000000
2024-01-23 20:20:00,16605,16987,1341.0,0,24.608,0,1,1706041200000,1706040000000,1705968000000
2024-01-23 20:25:00,16605,16987,1343.0,0,25.028999999999996,0,1,1706041500000,1706040000000,1705968000000
2024-01-23 20:30:00,16605,16987,323.0,0,5.573,0,1,1706041800000,1706040000000,1705968000000
