record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2023-12-04 00:33:20,753,1007,4,0,1.325,0,0,1701650000000.0,1701648000000,1701648000000
2023-12-04 00:33:20,753,1007,3,0,2.41,0,0,1701650000000.0,1701648000000,1701648000000
2023-12-04 00:33:20,753,1007,4,0,0.308,0,0,1701650000000.0,1701648000000,1701648000000
2023-12-04 03:20:00,753,1007,2,0,0.267,0,0,1701660000000.0,1701658800000,1701648000000
2023-12-04 03:20:00,753,1007,2,0,0.941,0,0,1701660000000.0,1701658800000,1701648000000
2023-12-04 06:06:40,753,1007,2,0,0.047,0,0,1701670000000.0,1701669600000,1701648000000
2023-12-04 06:06:40,753,1007,2,0,0.276,0,0,1701670000000.0,1701669600000,1701648000000
2023-12-04 06:06:40,753,1007,6,0,0.326,0,0,1701670000000.0,1701669600000,1701648000000
2023-12-04 08:53:20,753,1007,13,0,3.782,0,1,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,3,0,0.232,0,0,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,1,0,0.19,0,0,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,2,0,2.508,0,1,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,2,0,0.047,0,0,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,12,0,5.293,0,0,1701680000000.0,1701676800000,1701648000000
2023-12-04 08:53:20,753,1007,1,0,0.672,0,0,1701680000000.0,1701676800000,1701648000000
2023-12-05 01:33:20,753,1007,2,0,0.028,0,0,1701740000000.0,1701738000000,1701734400000
2023-12-05 01:33:20,753,1007,4,0,0.075,0,0,1701740000000.0,1701738000000,1701734400000
2023-12-05 01:33:20,753,1007,5,0,0.34,0,0,1701740000000.0,1701738000000,1701734400000
2023-12-05 01:33:20,753,1007,2,0,2.02,0,1,1701740000000.0,1701738000000,1701734400000
2023-12-05 01:33:20,753,1007,1,0,0.207,0,0,1701740000000.0,1701738000000,1701734400000
2023-12-05 04:20:00,753,1007,1,0,0.808,0,0,1701750000000.0,1701748800000,1701734400000
2023-12-05 04:20:00,753,1007,1,0,1.114,0,1,1701750000000.0,1701748800000,1701734400000
2023-12-05 07:06:40,753,1007,1,0,0.147,0,0,1701760000000.0,1701759600000,1701734400000
2023-12-05 07:06:40,753,1007,4,0,0.273,0,0,1701760000000.0,1701759600000,1701734400000
2023-12-05 09:53:20,753,1007,1,0,0.626,0,0,1701770000000.0,1701766800000,1701734400000
