record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached,fivemin_timestamp,hour_timestamp,day_timestamp
2023-12-03 02:20:00,753,1021,1081,9,72.838,0,0,1701570000000.0,1701568800000,1701561600000
2023-12-03 05:06:40,753,1021,1087,13,63.741,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1188,17,70.03,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1149,13,67.214,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1216,12,73.371,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1166,11,70.836,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1047,10,64.274,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1112,16,66.101,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1069,15,64.943,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1273,14,76.564,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1169,10,79.309,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1207,15,85.03,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1172,12,71.46,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1065,7,67.934,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1147,12,69.2,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1073,8,82.814,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1185,11,82.626,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1118,14,66.761,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1231,8,85.374,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1101,14,65.785,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1175,6,71.114,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1124,13,65.433,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1040,11,62.661,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1153,13,68.672,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1152,7,69.435,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1192,8,70.874,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1094,6,78.823,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1131,8,73.67,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1191,10,71.63,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1163,12,71.125,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1172,13,72.48,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1142,12,67.745,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 05:06:40,753,1021,1196,19,72.482,0,0,1701580000000.0,1701579600000,1701561600000
2023-12-03 07:53:20,753,1021,1003,10,75.318,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1047,10,74.426,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1101,8,68.939,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1107,12,73.062,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1038,13,67.647,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1020,17,61.481,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1138,11,67.87,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1148,12,67.847,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1279,16,78.171,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1221,11,74.35,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1145,12,70.467,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1153,15,72.107,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1111,11,68.363,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1259,8,75.696,0,0,1701590000000.0,1701586800000,1701561600000
2023-12-03 07:53:20,753,1021,1200,19,71.84,0,0,1701590000000.0,1701586800000,1701561600000
