record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached
1.70142E+12,753,1039,1,0,0.027,0,0
1.70143E+12,753,1039,2,0,0.105,0,0
1.70143E+12,753,1039,1,0,0.025,0,0
1.70143E+12,753,1039,1,0,0.081,0,0
1.70143E+12,753,1039,9,0,0.341,0,0
1.70143E+12,753,1039,5,0,0.198,0,0
1.70143E+12,753,1039,1,0,0.028,0,0
1.70143E+12,753,1039,1,0,0.028,0,0
1.70143E+12,753,1039,2,0,0.069,0,0
1.70137E+12,753,1043,30,0,0.842,0,0
1.70137E+12,753,1043,37,0,1.076,0,0
1.70137E+12,753,1043,17,0,0.431,0,0
1.70137E+12,753,1043,42,0,1.234,0,0
1.70137E+12,753,1043,26,0,0.708,0,0
1.70137E+12,753,1043,21,0,1.175,0,0
1.70137E+12,753,1043,22,0,0.88,0,0
1.70137E+12,753,1043,18,0,0.466,0,0
1.70137E+12,753,1043,23,0,0.74,0,0
1.70137E+12,753,1043,13,0,0.582,0,0
1.70137E+12,753,1043,13,0,0.529,0,0
1.70137E+12,753,1043,17,0,0.673,0,0
1.70137E+12,753,1043,10,0,0.239,0,0
1.70137E+12,753,1043,21,0,0.786,0,0
1.70137E+12,753,1043,41,0,1.52,0,0
1.70137E+12,753,1043,29,0,0.847,0,0
1.70137E+12,753,1043,14,0,0.276,0,0
1.70137E+12,753,1043,14,0,0.49,0,0
1.70137E+12,753,1043,32,0,1.087,0,0
1.70137E+12,753,1043,17,0,0.447,0,0
1.70138E+12,753,1043,18,0,0.449,0,0
1.70138E+12,753,1043,18,0,0.444,0,0
1.70138E+12,753,1043,19,0,0.41,0,0
1.70138E+12,753,1043,14,0,0.63,0,0
1.70138E+12,753,1043,35,0,1.14,0,0
1.70138E+12,753,1043,22,0,0.602,0,0
1.70138E+12,753,1043,41,0,0.864,0,0
1.70138E+12,753,1043,36,0,1.585,0,0
1.70138E+12,753,1043,40,0,1.106,0,0
1.70138E+12,753,1043,27,0,1.04,0,0
1.70138E+12,753,1043,24,0,1.177,0,0
1.70138E+12,753,1043,15,0,0.51,0,0
1.70138E+12,753,1043,34,0,1.044,0,0
1.70138E+12,753,1043,36,0,0.779,0,0
1.70138E+12,753,1043,49,0,1.219,0,0
1.70138E+12,753,1043,40,0,1.358,0,0
1.70138E+12,753,1043,36,0,0.895,0,0
1.70138E+12,753,1043,50,0,1.233,0,0
1.70138E+12,753,1043,21,0,0.687,0,0
1.70138E+12,753,1043,53,0,1.349,0,0
1.70138E+12,753,1043,29,0,0.681,0,0
1.70138E+12,753,1043,26,0,0.819,0,0
1.70138E+12,753,1043,33,0,0.716,0,0
1.70138E+12,753,1043,44,0,1.16,0,0
1.70138E+12,753,1043,57,0,1.608,0,0
1.70138E+12,753,1043,53,0,1.303,0,0
1.70138E+12,753,1043,35,0,1.065,0,0
1.70138E+12,753,1043,60,0,1.617,0,0
1.70138E+12,753,1043,69,0,1.459,0,0
1.70138E+12,753,1043,53,0,1.237,0,0
1.70138E+12,753,1043,88,0,2.183,0,0
1.70138E+12,753,1043,72,0,1.802,0,0
1.70138E+12,753,1043,77,0,1.72,0,0
1.70138E+12,753,1043,52,0,1.276,0,0
1.70139E+12,753,1043,84,0,1.956,0,0
1.70139E+12,753,1043,73,0,2.282,0,0
1.70139E+12,753,1043,69,0,2.165,0,0
1.70139E+12,753,1043,84,0,1.915,0,0
1.70139E+12,753,1043,52,0,1.584,0,0
1.70139E+12,753,1043,68,0,1.437,0,0
1.70139E+12,753,1043,32,0,0.842,0,0
1.70139E+12,753,1043,61,0,1.306,0,0
1.70139E+12,753,1043,110,0,2.366,0,0
1.70139E+12,753,1043,88,0,2.224,0,0
1.70139E+12,753,1043,89,0,2.426,0,0
1.70139E+12,753,1043,82,0,2.411,0,0
1.70139E+12,753,1043,72,0,1.801,0,0
1.70139E+12,753,1043,70,0,1.699,0,0
1.70139E+12,753,1043,95,0,2.283,0,0
1.70139E+12,753,1043,75,0,2.177,0,0
1.70139E+12,753,1043,64,0,2.049,0,0
1.70139E+12,753,1043,55,0,1.667,0,0
1.70139E+12,753,1043,105,0,2.924,0,0
1.70139E+12,753,1043,80,0,2.008,0,0
1.70139E+12,753,1043,92,0,2.311,0,0
1.70139E+12,753,1043,101,0,2.467,0,0
1.70139E+12,753,1043,108,0,2.648,0,0
1.70139E+12,753,1043,87,0,1.813,0,0
1.70139E+12,753,1043,92,0,2.12,0,0
1.70139E+12,753,1043,109,0,2.779,0,0
1.70139E+12,753,1043,128,0,3.412,0,0
1.70139E+12,753,1043,99,0,2.25,0,0
1.70139E+12,753,1043,114,0,2.638,0,0
1.70139E+12,753,1043,142,0,3.542,0,0
1.70139E+12,753,1043,106,0,2.621,0,0
1.70139E+12,753,1043,136,0,2.909,0,0
1.70139E+12,753,1043,93,0,2.135,0,0
1.7014E+12,753,1043,73,0,1.667,0,0
1.7014E+12,753,1043,84,0,2.214,0,0
1.7014E+12,753,1043,110,0,2.847,0,0
1.7014E+12,753,1043,124,0,2.971,0,0
1.7014E+12,753,1043,79,0,2.291,0,0
1.7014E+12,753,1043,84,0,1.827,0,0
1.7014E+12,753,1043,104,0,2.429,0,0
1.7014E+12,753,1043,101,0,2.533,0,0
1.7014E+12,753,1043,123,0,2.96,0,0
1.7014E+12,753,1043,124,0,3.125,0,0
1.7014E+12,753,1043,81,0,1.797,0,0
1.7014E+12,753,1043,114,0,2.788,0,0
1.7014E+12,753,1043,104,0,2.841,0,0
1.7014E+12,753,1043,119,0,2.967,0,0
1.7014E+12,753,1043,101,0,2.602,0,0
1.7014E+12,753,1043,138,0,3.377,0,0
1.7014E+12,753,1043,102,0,2.569,0,0
1.7014E+12,753,1043,94,0,2.119,0,0
1.7014E+12,753,1043,88,0,2.51,0,0
1.7014E+12,753,1043,131,0,3.268,0,0
1.7014E+12,753,1043,103,0,2.455,0,0
1.7014E+12,753,1043,95,0,2.101,0,0
1.7014E+12,753,1043,96,0,2.556,0,0
1.7014E+12,753,1043,112,0,2.902,0,0
1.7014E+12,753,1043,94,0,2.351,0,0
1.7014E+12,753,1043,121,0,3.539,0,0
1.7014E+12,753,1043,127,0,3.66,0,0
1.7014E+12,753,1043,105,0,2.572,0,0
1.7014E+12,753,1043,112,0,2.757,0,0
1.7014E+12,753,1043,136,0,3.008,0,0
1.7014E+12,753,1043,128,0,2.913,0,0
1.7014E+12,753,1043,116,0,2.63,0,0
1.7014E+12,753,1043,137,0,2.905,0,0
1.70141E+12,753,1043,87,0,2.222,0,0
1.70141E+12,753,1043,96,0,2.678,0,0
1.70141E+12,753,1043,101,0,2.672,0,0
1.70141E+12,753,1043,125,0,3.296,0,0
1.70141E+12,753,1043,108,0,2.715,0,0
1.70141E+12,753,1043,104,0,2.964,0,0
1.70141E+12,753,1043,99,0,2.749,0,0
1.70141E+12,753,1043,130,0,3.043,0,0
1.70141E+12,753,1043,97,0,2.314,0,0
1.70141E+12,753,1043,98,0,2.779,0,0
1.70141E+12,753,1043,105,0,2.215,0,0
1.70141E+12,753,1043,96,0,2.327,0,0
1.70141E+12,753,1043,93,0,2.055,0,0
1.70141E+12,753,1043,107,0,2.819,0,0
1.70141E+12,753,1043,110,0,3.072,0,0
1.70141E+12,753,1043,86,0,2.23,0,0
1.70141E+12,753,1043,114,0,3.001,0,0
1.70141E+12,753,1043,112,0,2.838,0,0
1.70141E+12,753,1043,89,0,1.953,0,0
1.70141E+12,753,1043,110,0,3.026,0,0
1.70141E+12,753,1043,85,0,3.049,0,0
1.70141E+12,753,1043,103,0,2.558,0,0
1.70141E+12,753,1043,80,0,2.094,0,0
1.70141E+12,753,1043,84,0,1.797,0,0
1.70141E+12,753,1043,77,0,2.058,0,0
1.70141E+12,753,1043,91,0,2.432,0,0
1.70141E+12,753,1043,98,0,2.58,0,0
1.70141E+12,753,1043,101,0,2.798,0,0
1.70141E+12,753,1043,80,0,2.263,0,0
1.70141E+12,753,1043,110,0,2.448,0,0
1.70141E+12,753,1043,107,0,2.798,0,0
1.70141E+12,753,1043,104,0,3.081,0,0
1.70141E+12,753,1043,67,0,1.713,0,0
1.70141E+12,753,1043,100,0,2.149,0,0
1.70142E+12,753,1043,91,0,2.243,0,0
1.70142E+12,753,1043,79,0,2.619,0,0
1.70142E+12,753,1043,92,0,2.466,0,0
1.70142E+12,753,1043,90,0,2.306,0,0
1.70142E+12,753,1043,79,0,1.558,0,0
1.70142E+12,753,1043,77,0,2.247,0,0
1.70142E+12,753,1043,65,0,1.475,0,0
1.70142E+12,753,1043,96,0,1.985,0,0
1.70142E+12,753,1043,66,0,2.184,0,0
1.70142E+12,753,1043,53,0,1.3,0,0
1.70142E+12,753,1043,117,0,3.485,0,0
1.70142E+12,753,1043,69,0,1.587,0,0
1.70142E+12,753,1043,117,0,2.349,0,0
1.70142E+12,753,1043,95,0,2.173,0,0
1.70142E+12,753,1043,98,0,2.089,0,0
1.70142E+12,753,1043,117,0,3,0,0
1.70142E+12,753,1043,103,0,7.316,0,0
1.70142E+12,753,1043,135,0,2.99,0,0
1.70142E+12,753,1043,118,0,2.493,0,0
1.70142E+12,753,1043,28,0,0.531,0,0
1.70142E+12,753,1043,55,0,1.52,0,0
1.70142E+12,753,1043,132,0,3.375,0,0
1.70142E+12,753,1043,143,0,3.22,0,0
1.70142E+12,753,1043,155,0,4.773,0,0
1.70142E+12,753,1043,104,0,2.443,0,0
1.70142E+12,753,1043,142,0,3.106,0,0
1.70142E+12,753,1043,128,0,2.833,0,0
1.70142E+12,753,1043,77,0,1.619,0,0
1.70142E+12,753,1043,36,0,0.776,0,0
1.70142E+12,753,1043,35,0,1.006,0,0
1.70142E+12,753,1043,20,0,0.641,0,0
1.70142E+12,753,1043,20,0,0.472,0,0
1.70142E+12,753,1043,33,0,0.955,0,0
1.70143E+12,753,1043,21,0,0.659,0,0
1.70143E+12,753,1043,11,0,0.309,0,0
1.70143E+12,753,1043,56,0,1.837,0,0
1.70143E+12,753,1043,40,0,0.879,0,0
1.70143E+12,753,1043,33,0,0.926,0,0
1.70143E+12,753,1043,52,0,1.072,0,0
1.70143E+12,753,1043,28,0,0.668,0,0
1.70143E+12,753,1043,32,0,1.044,0,0
1.70143E+12,753,1043,26,0,0.906,0,0
1.70143E+12,753,1043,35,0,0.823,0,0
1.70143E+12,753,1043,16,0,0.599,0,0
1.70143E+12,753,1043,25,0,0.463,0,0
1.70143E+12,753,1043,29,0,0.672,0,0
1.70143E+12,753,1043,47,0,1.093,0,0
1.70143E+12,753,1043,73,0,1.794,0,0
1.70143E+12,753,1043,87,0,2.153,0,0
1.70143E+12,753,1043,82,0,1.948,0,0
1.70143E+12,753,1043,73,0,1.815,0,0
1.70143E+12,753,1043,89,0,2.021,0,0
1.70143E+12,753,1043,85,0,2.194,0,0
1.70143E+12,753,1043,106,0,2.676,0,0
1.70143E+12,753,1043,79,0,1.82,0,0
1.70142E+12,753,1010,1,0,0.065,0,0
1.70142E+12,753,1010,6,0,0.038,0,0
1.70142E+12,753,1010,2,0,0.061,0,0
1.70142E+12,753,1010,2,0,0.016,0,0
1.70143E+12,753,1010,1,0,0.008,0,0
1.70143E+12,753,1010,1,1,0.004,1,0
1.70143E+12,753,1010,1,0,0.012,0,0
1.70143E+12,753,1010,1,0,0.019,0,0
1.70143E+12,753,1010,1,0,0.008,0,0
1.70139E+12,753,1017,2,0,0.026,0,0
1.70141E+12,753,1017,2,0,0.02,0,0
1.70142E+12,753,1017,3,0,0.01,0,0
1.70137E+12,753,1033,4558,0,15.974,0,0
1.70137E+12,753,1033,4427,0,15.623,0,0
1.70137E+12,753,1033,4494,0,15.822,0,0
1.70137E+12,753,1033,4387,0,15.115,0,0
1.70137E+12,753,1033,4276,0,14.895,0,0
1.70137E+12,753,1033,4242,0,14.933,0,0
1.70137E+12,753,1033,4046,0,14.751,0,0
1.70137E+12,753,1033,4115,0,14.006,0,0
1.70137E+12,753,1033,3922,0,13.405,0,0
1.70137E+12,753,1033,3909,0,13.826,0,0
1.70137E+12,753,1033,3833,0,13.296,0,0
1.70137E+12,753,1033,3648,0,12.335,0,0
1.70137E+12,753,1033,3953,0,13.899,0,0
1.70137E+12,753,1033,4005,0,13.802,0,0
1.70137E+12,753,1033,3866,0,13.473,0,0
1.70137E+12,753,1033,3986,0,14.674,0,0
1.70137E+12,753,1033,3892,0,13.38,0,0
1.70137E+12,753,1033,3902,0,13.445,0,0
1.70137E+12,753,1033,4149,0,14.315,0,0
1.70137E+12,753,1033,4407,0,15.087,0,0
1.70138E+12,753,1033,4253,0,14.718,0,0
1.70138E+12,753,1033,5481,0,18.79,0,0
1.70138E+12,753,1033,5491,0,18.425,0,0
1.70138E+12,753,1033,5880,0,19.706,0,0
1.70138E+12,753,1033,6383,0,22.094,0,0
1.70138E+12,753,1033,6987,0,23.042,0,0
1.70138E+12,753,1033,6815,0,23.132,0,0
1.70138E+12,753,1033,7427,0,24.86,0,0
1.70138E+12,753,1033,7626,0,25.692,0,0
1.70138E+12,753,1033,7817,0,25.885,0,0
1.70138E+12,753,1033,8501,0,28.682,0,0
1.70138E+12,753,1033,9000,0,31.338,0,0
1.70138E+12,753,1033,9281,0,30.902,0,0
1.70138E+12,753,1033,9785,0,32.648,0,0
1.70138E+12,753,1033,10341,0,34.722,0,0
1.70138E+12,753,1033,10304,0,38.485,0,0
1.70138E+12,753,1033,11735,0,39.834,0,0
1.70138E+12,753,1033,12329,0,41.338,0,0
1.70138E+12,753,1033,12921,0,43.239,0,0
1.70138E+12,753,1033,13526,0,45.696,0,0
1.70138E+12,753,1033,13934,1,45.703,0,0
1.70138E+12,753,1033,14579,0,49.468,0,0
1.70138E+12,753,1033,14924,0,51.302,0,0
1.70138E+12,753,1033,15377,0,51.726,0,0
1.70138E+12,753,1033,16458,0,56.046,0,0
1.70138E+12,753,1033,16857,0,56.958,0,0
1.70139E+12,753,1033,17727,0,59.605,0,0
1.70139E+12,753,1033,17778,0,59.77,0,0
1.70139E+12,753,1033,18515,0,62.871,0,0
1.70139E+12,753,1033,18853,0,63.162,0,0
1.70139E+12,753,1033,19087,0,64.363,0,0
1.70139E+12,753,1033,19455,0,65.755,0,0
1.70139E+12,753,1033,19261,0,65.721,0,0
1.70139E+12,753,1033,20013,0,67.427,0,0
1.70139E+12,753,1033,20097,0,68.19,0,0
1.70139E+12,753,1033,20250,0,68.859,0,0
1.70139E+12,753,1033,20825,0,70.699,0,0
1.70139E+12,753,1033,20864,0,70.632,0,0
1.70139E+12,753,1033,21132,0,71.71,0,0
1.70139E+12,753,1033,21325,0,72.393,0,0
1.70139E+12,753,1033,21912,0,75.142,0,0
1.70139E+12,753,1033,21968,0,74.977,0,0
1.70139E+12,753,1033,22383,1,76.054,0,0
1.70139E+12,753,1033,23024,0,79.017,0,0
1.70139E+12,753,1033,23132,0,78.461,0,0
1.70139E+12,753,1033,22798,1,77.342,0,0
1.70139E+12,753,1033,23199,0,78.86,0,0
1.70139E+12,753,1033,23220,0,78.572,0,0
1.70139E+12,753,1033,23685,0,81.731,0,0
1.70139E+12,753,1033,24092,0,82.128,0,0
1.70139E+12,753,1033,24609,0,86.409,0,0
1.70139E+12,753,1033,23958,0,82.982,0,0
1.7014E+12,753,1033,24451,0,85.106,0,0
1.7014E+12,753,1033,24910,25,86.564,0,0
1.7014E+12,753,1033,25348,24,88.64,0,0
1.7014E+12,753,1033,25079,0,87.591,0,0
1.7014E+12,753,1033,25037,0,86.724,0,0
1.7014E+12,753,1033,25241,0,87.7,0,0
1.7014E+12,753,1033,25344,0,86.723,0,0
1.7014E+12,753,1033,25287,0,87.767,0,0
1.7014E+12,753,1033,24831,0,85.119,0,0
1.7014E+12,753,1033,24723,0,85.868,0,0
1.7014E+12,753,1033,25213,0,86.818,0,0
1.7014E+12,753,1033,24574,20,84.658,0,0
1.7014E+12,753,1033,24070,0,83.101,0,0
1.7014E+12,753,1033,24252,29,83.606,0,0
1.7014E+12,753,1033,24152,0,82.08,0,0
1.7014E+12,753,1033,23928,0,81.978,0,0
1.7014E+12,753,1033,23844,0,81.087,0,0
1.7014E+12,753,1033,24475,1,85.352,0,0
1.7014E+12,753,1033,24955,54,85.531,0,0
1.7014E+12,753,1033,34921,75,2090.23,0,0
1.7014E+12,753,1033,24368,0,83.411,0,0
1.7014E+12,753,1033,25041,0,85.174,0,0
1.7014E+12,753,1033,29280,0,102.223,0,0
1.7014E+12,753,1033,29339,0,102.758,0,0
1.7014E+12,753,1033,27537,0,94.856,0,0
1.7014E+12,753,1033,26526,0,90.1,0,0
1.7014E+12,753,1033,26226,0,89.972,0,0
1.70141E+12,753,1033,24820,0,83.889,0,0
1.70141E+12,753,1033,24589,0,83.182,0,0
1.70141E+12,753,1033,24364,0,82.687,0,0
1.70141E+12,753,1033,24098,0,81.664,0,0
1.70141E+12,753,1033,23796,0,83.445,0,0
1.70141E+12,753,1033,23798,0,81.557,0,0
1.70141E+12,753,1033,23764,0,80.001,0,0
1.70141E+12,753,1033,22867,7,76.796,0,0
1.70141E+12,753,1033,23141,0,78.907,0,0
1.70141E+12,753,1033,23443,0,78.973,0,0
1.70141E+12,753,1033,22543,0,76.314,0,0
1.70141E+12,753,1033,22134,0,74.908,0,0
1.70141E+12,753,1033,22172,0,73.432,0,0
1.70141E+12,753,1033,22077,0,74.809,0,0
1.70141E+12,753,1033,21263,0,71.547,0,0
1.70141E+12,753,1033,20507,0,68.869,0,0
1.70141E+12,753,1033,20771,0,69.201,0,0
1.70141E+12,753,1033,21201,0,75.044,0,0
1.70141E+12,753,1033,20394,0,70.168,0,0
1.70142E+12,753,1033,19997,0,69.177,0,0
1.70142E+12,753,1033,56306,31,233.333,0,0
1.70142E+12,753,1033,42572,0,164.466,0,0
1.70142E+12,753,1033,42544,0,164.466,0,0
1.70142E+12,753,1033,26295,0,87.188,0,0
1.70143E+12,753,1033,26537,0,89.694,0,0
1.70143E+12,753,1033,26555,0,90.022,0,0
1.70143E+12,753,1033,26439,0,88.327,0,0
1.70143E+12,753,1033,25859,0,85.72,0,0
1.70143E+12,753,1033,26191,0,86.522,0,0
1.70143E+12,753,1033,25895,0,86.341,0,0
1.70143E+12,753,1033,25332,0,83.242,0,0
1.70143E+12,753,1033,26134,0,86.77,0,0
1.70137E+12,753,1034,64,46,6.659,1,0
1.70137E+12,753,1034,51,27,5.939,1,0
1.70137E+12,753,1034,54,26,7.427,1,0
1.70137E+12,753,1034,68,30,9.528,1,0
1.70137E+12,753,1034,58,31,7.967,1,0
1.70137E+12,753,1034,60,20,9.034,1,0
1.70137E+12,753,1034,41,21,5.277,1,0
1.70137E+12,753,1034,43,22,5.743,1,0
1.70137E+12,753,1034,45,19,7.147,1,0
1.70137E+12,753,1034,54,25,7.638,1,0
1.70137E+12,753,1034,39,17,5.562,1,0
1.70137E+12,753,1034,44,21,5.716,1,0
1.70137E+12,753,1034,43,22,5.597,1,0
1.70137E+12,753,1034,40,16,5.754,1,0
1.70137E+12,753,1034,41,18,5.713,1,0
1.70137E+12,753,1034,53,36,5.933,1,0
1.70137E+12,753,1034,31,11,5.054,1,0
1.70137E+12,753,1034,38,13,5.879,1,0
1.70137E+12,753,1034,34,12,6.146,1,0
1.70137E+12,753,1034,81,47,9.59,1,0
1.70138E+12,753,1034,45,20,6.912,1,0
1.70138E+12,753,1034,39,21,4.931,1,0
1.70138E+12,753,1034,42,27,7.075,1,0
1.70138E+12,753,1034,40,15,6.21,1,0
1.70138E+12,753,1034,51,32,6.056,1,0
1.70138E+12,753,1034,55,21,9.957,1,0
1.70138E+12,753,1034,50,26,6.838,1,0
1.70138E+12,753,1034,66,27,8.746,1,0
1.70138E+12,753,1034,60,15,9.209,1,0
1.70138E+12,753,1034,72,30,10.29,1,0
1.70138E+12,753,1034,84,31,12.64,1,0
1.70138E+12,753,1034,90,39,12.12,1,0
1.70138E+12,753,1034,95,48,12.796,1,0
1.70138E+12,753,1034,111,50,15.156,1,0
1.70138E+12,753,1034,98,44,14.606,1,0
1.70138E+12,753,1034,107,48,14.646,1,0
1.70138E+12,753,1034,129,54,18.279,1,0
1.70138E+12,753,1034,122,48,16.891,1,0
1.70138E+12,753,1034,122,44,18.318,1,0
1.70138E+12,753,1034,128,53,19.812,1,0
1.70138E+12,753,1034,134,52,19.152,1,0
1.70138E+12,753,1034,153,77,21.074,1,0
1.70138E+12,753,1034,172,61,25.401,1,0
1.70138E+12,753,1034,192,75,28.207,1,0
1.70138E+12,753,1034,185,63,27.672,1,0
1.70138E+12,753,1034,216,85,31.116,1,0
1.70138E+12,753,1034,230,84,33.972,1,0
1.70138E+12,753,1034,221,88,29.942,1,0
1.70138E+12,753,1034,228,88,33.809,1,0
1.70138E+12,753,1034,222,87,31.631,1,0
1.70138E+12,753,1034,264,113,37.614,1,0
1.70138E+12,753,1034,244,89,34.812,1,0
1.70138E+12,753,1034,254,100,35.701,1,0
1.70138E+12,753,1034,229,91,32.452,1,0
1.70139E+12,753,1034,250,102,37.017,1,0
1.70139E+12,753,1034,240,66,37.199,1,0
1.70139E+12,753,1034,273,116,40.789,1,0
1.70139E+12,753,1034,264,103,41.765,1,0
1.70139E+12,753,1034,266,98,42.685,1,0
1.70139E+12,753,1034,260,102,36.825,1,0
1.70139E+12,753,1034,316,143,40.339,1,0
1.70139E+12,753,1034,321,146,40.687,1,0
1.70139E+12,753,1034,294,129,39.755,1,0
1.70139E+12,753,1034,288,105,48.493,1,0
1.70139E+12,753,1034,289,103,42.776,1,0
1.70139E+12,753,1034,239,102,32.124,1,0
1.70139E+12,753,1034,229,94,33.331,1,0
1.70139E+12,753,1034,269,108,40.328,1,0
1.70139E+12,753,1034,279,112,39.184,1,0
1.70139E+12,753,1034,291,94,49.074,1,0
1.70139E+12,753,1034,248,92,37.779,1,0
