record_time,app_id,sid,total_req_count,error_count,resp_time_sum,is_eb_breached,is_response_breached
1.70174E+12,753,1032,62,0,1.249,0,0
1.70174E+12,753,1033,21939,0,74.205,0,0
1.70174E+12,753,1034,219,73,34.444,1,0
1.70174E+12,753,1036,6278,3119,2060.614,1,0
1.70174E+12,753,1037,4426,0,448.04,0,0
1.70174E+12,753,1041,60,0,1.595,0,0
1.70174E+12,753,1042,2,0,0.086,0,0
1.70174E+12,753,1043,98,0,2.269,0,0
1.70174E+12,753,1046,983,8,41.104,0,0
1.70174E+12,753,1047,7491,0,94.184,0,0
1.70174E+12,753,1048,22030,406,708.777,0,0
1.70174E+12,753,1049,360,0,0.502,0,0
1.70174E+12,753,1050,98,0,1.767,0,0
1.70174E+12,753,1051,6279,3119,2480.611,1,0
1.70174E+12,753,1053,198,0,1.58,0,0
1.70174E+12,753,1054,98,0,3.66,0,0
1.70174E+12,753,1055,14819,0,565.112,0,0
1.70174E+12,753,1056,1,0,0.041,0,0
1.70174E+12,753,1059,24833,34,1381.626,0,0
1.70174E+12,753,1060,31111,0,63.424,0,0
1.70174E+12,753,1063,6280,0,12.981,0,0
1.70174E+12,753,1066,1,0,5.831,0,1
1.70174E+12,753,1068,4004,0,2.966,0,0
1.70174E+12,753,1069,832,0,6.102,0,0
1.70174E+12,753,1076,98,0,0.416,0,0
1.70174E+12,753,1080,198,0,4.491,0,0
1.70174E+12,753,1082,13987,0,111.54,0,0
1.70174E+12,753,1086,62,0,0.067,0,0
1.70174E+12,753,1088,6051,0,432.253,0,0
1.70174E+12,753,1091,6499,1,26.901,0,0
1.70174E+12,753,1092,6051,0,105.777,0,0
1.70174E+12,753,1094,4,0,0.034,0,0
1.70174E+12,753,1095,7491,0,16.366,0,0
1.70174E+12,753,1100,24836,37,1908.084,0,0
1.70174E+12,753,1103,218,72,24.391,1,0
1.70174E+12,753,1107,2,0,0.285,0,0
1.70174E+12,753,1008,30338,422,455.854,0,0
1.70174E+12,753,1009,359,0,1.857,0,0
1.70174E+12,753,1011,5997,0,7.293,0,0
1.70174E+12,753,1012,5997,0,112.581,0,0
1.70174E+12,753,1014,3259,0,108.92,0,0
1.70174E+12,753,1015,242,0,0.977,0,0
1.70174E+12,753,1020,1,0,0.019,0,0
1.70174E+12,753,1021,1005,12,71.676,0,0
1.70174E+12,753,1022,5978,0,93.641,0,0
1.70174E+12,753,1025,15,0,0.209,0,0
1.70174E+12,753,1026,33,0,2.433,0,0
1.70174E+12,753,1027,68,0,3.553,0,0
1.70174E+12,753,1028,6190,0,7.567,0,0
1.70174E+12,753,1029,62,0,0.075,0,0
1.70174E+12,753,1032,62,0,1.429,0,0
1.70174E+12,753,1033,22662,0,140.416,0,1
1.70174E+12,753,1034,242,97,39.122,1,0
1.70174E+12,753,1036,6439,3180,2157.667,1,0
1.70174E+12,753,1037,4570,0,464.077,0,0
1.70174E+12,753,1040,10,0,0.043,0,0
1.70174E+12,753,1041,62,0,1.896,0,0
1.70174E+12,753,1042,3,2,0.067,1,0
1.70174E+12,753,1043,80,0,2.012,0,0
1.70174E+12,753,1046,1038,12,40.541,0,0
1.70174E+12,753,1047,7722,0,100.997,0,0
1.70174E+12,753,1048,22537,422,725.824,0,0
1.70174E+12,753,1049,359,0,0.508,0,0
1.70174E+12,753,1050,80,0,2.433,0,0
1.70174E+12,753,1051,6439,3180,2592.865,1,0
1.70174E+12,753,1053,192,0,2.013,0,0
1.70174E+12,753,1054,80,0,4.039,0,0
1.70174E+12,753,1055,15355,0,600.325,0,0
1.70174E+12,753,1056,6,0,0.56,0,0
1.70174E+12,753,1059,25479,26,1484.928,0,0
1.70174E+12,753,1060,31929,0,64.809,0,0
1.70174E+12,753,1061,1,0,0.038,0,0
1.70174E+12,753,1062,4,4,0.011,1,0
1.70174E+12,753,1063,6441,0,13.521,0,0
1.70174E+12,753,1066,1,1,0.122,1,0
1.70174E+12,753,1068,4020,0,2.927,0,0
1.70174E+12,753,1069,869,0,6.645,0,0
1.70174E+12,753,1072,48,0,0.194,0,0
1.70174E+12,753,1076,80,0,0.536,0,0
1.70174E+12,753,1080,192,0,4.667,0,0
1.70174E+12,753,1082,14487,0,115.343,0,0
1.70174E+12,753,1086,62,0,0.089,0,0
1.70174E+12,753,1088,5993,0,430.824,0,0
1.70174E+12,753,1091,6683,0,28.082,0,0
1.70174E+12,753,1092,5994,0,104.722,0,0
1.70174E+12,753,1094,1,0,0.006,0,0
1.70174E+12,753,1095,7722,0,16.597,0,0
1.70174E+12,753,1096,27,0,0.004,0,0
1.70174E+12,753,1100,25480,26,2025.665,0,0
1.70174E+12,753,1103,242,97,26.643,1,0
1.70174E+12,753,1107,1,0,0.181,0,0
1.70174E+12,753,1008,30261,472,450.951,0,0
1.70174E+12,753,1009,360,0,1.885,0,0
1.70174E+12,753,1011,6081,0,7.312,0,0
1.70174E+12,753,1012,6081,0,110.699,0,0
1.70174E+12,753,1014,3298,0,105.772,0,0
1.70174E+12,753,1015,238,0,0.96,0,0
1.70174E+12,753,1020,2,0,0.079,0,0
1.70174E+12,753,1021,1047,5,73.203,0,0
1.70174E+12,753,1022,6071,0,93.316,0,0
1.70174E+12,753,1026,37,0,1.951,0,0
1.70174E+12,753,1027,64,0,2.709,0,0
1.70174E+12,753,1028,6300,0,7.55,0,0
1.70174E+12,753,1029,64,0,0.07,0,0
1.70174E+12,753,1032,64,0,1.251,0,0
1.70174E+12,753,1033,22581,0,77.791,0,0
1.70174E+12,753,1034,238,112,34.237,1,0
1.70174E+12,753,1036,6401,3103,2139.255,1,0
1.70174E+12,753,1037,4624,0,495.614,0,0
1.70174E+12,753,1041,60,0,1.63,0,0
1.70174E+12,753,1042,3,0,0.125,0,0
1.70174E+12,753,1043,91,0,1.777,0,0
1.70174E+12,753,1046,1086,5,46.069,0,0
1.70174E+12,753,1047,7692,0,102.538,0,0
1.70174E+12,753,1048,22531,472,706.521,0,0
1.70174E+12,753,1049,360,0,0.481,0,0
1.70174E+12,753,1050,91,0,1.925,0,0
1.70174E+12,753,1051,6401,3103,2572.795,1,0
1.70174E+12,753,1053,151,0,1.478,0,0
1.70174E+12,753,1054,91,0,3.805,0,0
1.70174E+12,753,1055,15236,0,609.991,0,0
1.70174E+12,753,1056,4,0,0.081,0,0
1.70174E+12,753,1059,19177,18,1158.571,0,0
1.70174E+12,753,1060,25575,0,51.766,0,0
1.70174E+12,753,1063,6396,0,13.085,0,0
1.70174E+12,753,1066,4,2,6.281,1,1
1.70174E+12,753,1068,4012,0,2.989,0,0
1.70174E+12,753,1069,866,0,6.423,0,0
1.70174E+12,753,1076,91,0,0.432,0,0
1.70174E+12,753,1080,151,0,3.691,0,0
1.70174E+12,753,1082,14369,0,116.226,0,0
1.70174E+12,753,1086,64,0,0.074,0,0
1.70174E+12,753,1088,6085,0,428.23,0,0
1.70174E+12,753,1091,6634,7,27.351,0,0
1.70174E+12,753,1092,6084,0,104.275,0,0
1.70174E+12,753,1094,1,0,0.011,0,0
1.70174E+12,753,1095,7692,0,16.897,0,0
1.70174E+12,753,1100,19180,19,1566.681,0,0
1.70174E+12,753,1103,231,105,22.655,1,0
1.70174E+12,753,1107,3,0,0.539,0,0
1.70174E+12,753,1008,31533,504,467.473,0,0
1.70174E+12,753,1009,360,0,1.95,0,0
1.70174E+12,753,1011,6077,0,7.305,0,0
1.70174E+12,753,1012,6078,0,111.088,0,0
1.70174E+12,753,1014,3386,0,110.985,0,0
1.70174E+12,753,1015,264,0,1.087,0,0
1.70174E+12,753,1020,1,0,0.047,0,0
1.70174E+12,753,1021,1087,13,74.986,0,0
1.70174E+12,753,1022,6065,0,93.805,0,0
1.70174E+12,753,1026,46,0,2.696,0,0
1.70174E+12,753,1027,81,0,4.109,0,0
1.70174E+12,753,1028,6349,0,7.6,0,0
1.70174E+12,753,1029,80,0,0.087,0,0
1.70174E+12,753,1032,80,0,1.606,0,0
1.70174E+12,753,1033,23385,0,79.327,0,0
1.70174E+12,753,1034,264,96,40.851,1,0
1.70174E+12,753,1036,6733,3343,2237.512,1,0
1.70174E+12,753,1037,4857,0,543.244,0,0
1.70174E+12,753,1041,62,0,1.782,0,0
1.70174E+12,753,1042,2,2,0.021,1,0
1.70174E+12,753,1043,113,0,2.688,0,0
1.70174E+12,753,1046,1144,16,40.759,0,0
1.70174E+12,753,1047,8070,0,103.742,0,0
1.70174E+12,753,1048,23419,504,746.608,0,0
1.70174E+12,753,1049,360,0,0.482,0,0
1.70174E+12,753,1050,113,0,1.737,0,0
1.70174E+12,753,1051,6729,3343,2689.213,1,0
1.70174E+12,753,1053,171,0,2.162,0,0
1.70174E+12,753,1054,113,0,4.033,0,0
1.70174E+12,753,1055,15995,0,621.196,0,0
1.70174E+12,753,1056,11,0,0.073,0,0
1.70174E+12,753,1059,24329,39,1386.97,0,0
1.70174E+12,753,1060,31078,0,60.656,0,0
1.70174E+12,753,1063,6732,0,13.79,0,0
1.70174E+12,753,1066,11,4,0.879,1,0
1.70174E+12,753,1068,4020,0,2.953,0,0
1.70174E+12,753,1069,877,0,6.644,0,0
1.70174E+12,753,1076,113,0,0.533,0,0
1.70174E+12,753,1080,171,0,5.053,0,0
1.70174E+12,753,1082,15118,0,121.029,0,0
1.70174E+12,753,1086,80,0,0.092,0,0
1.70174E+12,753,1088,6078,0,426.814,0,0
1.70174E+12,753,1091,6995,1,28.865,0,0
1.70174E+12,753,1092,6078,0,103.982,0,0
1.70174E+12,753,1094,4,0,0.041,0,0
1.70174E+12,753,1095,8070,0,18.671,0,0
1.70174E+12,753,1100,24334,42,1901.31,0,0
1.70174E+12,753,1103,263,95,27.538,1,0
1.70174E+12,753,1008,31256,471,460.601,0,0
1.70174E+12,753,1009,360,0,1.887,0,0
1.70174E+12,753,1011,6009,0,7.331,0,0
1.70174E+12,753,1012,6008,0,111.193,0,0
1.70174E+12,753,1013,1,0,0.054,0,0
1.70174E+12,753,1014,3435,0,107.637,0,0
1.70174E+12,753,1015,249,0,0.965,0,0
1.70174E+12,753,1020,1,0,0.05,0,0
1.70174E+12,753,1021,1027,9,68.21,0,0
1.70174E+12,753,1022,5974,0,94.75,0,0
1.70174E+12,753,1026,30,0,1.545,0,0
1.70174E+12,753,1027,58,0,2.794,0,0
1.70174E+12,753,1028,6225,0,7.503,0,0
1.70174E+12,753,1029,57,0,0.063,0,0
1.70174E+12,753,1031,1,0,0.005,0,0
1.70174E+12,753,1032,57,0,1.236,0,0
1.70174E+12,753,1033,23218,0,79.446,0,0
1.70174E+12,753,1034,249,91,35.821,1,0
1.70174E+12,753,1036,6778,3347,2227.996,1,0
1.70174E+12,753,1037,4823,0,461.416,0,0
1.70174E+12,753,1041,60,0,1.905,0,0
1.70174E+12,753,1042,1,0,0.191,0,0
1.70174E+12,753,1043,93,0,2.187,0,0
1.70174E+12,753,1046,1074,13,39.057,0,0
1.70174E+12,753,1047,8012,0,103.245,0,0
1.70174E+12,753,1048,23145,471,728.391,0,0
1.70174E+12,753,1049,360,0,0.493,0,0
1.70174E+12,753,1050,93,0,2.134,0,0
1.70174E+12,753,1051,6782,3347,2681.294,1,0
1.70174E+12,753,1053,151,0,1.563,0,0
1.70174E+12,753,1054,93,0,4.182,0,0
1.70174E+12,753,1055,16075,0,637.351,0,0
1.70174E+12,753,1056,19,0,0.114,0,0
1.70174E+12,753,1059,19984,19,1118.011,0,0
1.70174E+12,753,1060,26781,0,51.432,0,0
1.70174E+12,753,1063,6782,0,13.689,0,0
1.70174E+12,753,1066,19,5,1.814,1,0
1.70174E+12,753,1068,4004,0,3.009,0,0
1.70174E+12,753,1069,931,0,6.893,0,0
1.70174E+12,753,1076,93,0,0.551,0,0
1.70174E+12,753,1080,151,0,3.641,0,0
1.70174E+12,753,1082,15144,0,121.345,0,0
1.70174E+12,753,1086,57,0,0.08,0,0
1.70174E+12,753,1088,6006,0,428.451,0,0
1.70174E+12,753,1091,7032,2,28.571,0,0
1.70174E+12,753,1092,6006,0,104.243,0,0
1.70174E+12,753,1094,1,0,0.015,0,0
1.70174E+12,753,1095,8012,0,17.34,0,0
1.70174E+12,753,1100,19986,20,1534.08,0,0
1.70174E+12,753,1103,247,89,24.07,1,0
1.70174E+12,753,1107,1,0,0.321,0,0
1.70174E+12,753,1008,31319,462,475.372,0,0
1.70174E+12,753,1009,360,0,2.814,0,0
1.70174E+12,753,1011,5995,0,7.246,0,0
1.70174E+12,753,1012,5997,0,110.623,0,0
1.70174E+12,753,1014,3429,0,110.703,0,0
1.70174E+12,753,1015,256,0,0.999,0,0
1.70174E+12,753,1019,2,0,0.022,0,0
1.70174E+12,753,1020,1,0,0.035,0,0
1.70174E+12,753,1021,1069,17,78.288,0,0
1.70174E+12,753,1022,5962,0,93.542,0,0
1.70174E+12,753,1026,53,0,2.936,0,0
1.70174E+12,753,1027,114,0,5.289,0,0
1.70174E+12,753,1028,6224,0,7.395,0,0
1.70174E+12,753,1029,85,0,0.09,0,0
1.70174E+12,753,1032,85,0,1.757,0,0
1.70174E+12,753,1033,23260,0,79.201,0,0
1.70174E+12,753,1034,256,97,41.425,1,0
1.70174E+12,753,1035,1,0,0.011,0,0
1.70174E+12,753,1036,6696,3267,2251.282,1,0
1.70174E+12,753,1037,4854,0,542.139,0,0
1.70174E+12,753,1039,2,0,0.086,0,0
1.70174E+12,753,1041,62,0,1.835,0,0
1.70174E+12,753,1042,4,2,0.213,1,0
1.70174E+12,753,1043,88,0,2.352,0,0
1.70174E+12,753,1044,1,0,0.003,0,0
1.70174E+12,753,1046,1125,17,42.991,0,0
1.70174E+12,753,1047,8014,0,102.413,0,0
1.70174E+12,753,1048,23207,462,751.392,0,0
1.70174E+12,753,1049,360,0,0.484,0,0
1.70174E+12,753,1050,88,0,2.393,0,0
1.70174E+12,753,1051,6696,3267,2710.619,1,0
1.70174E+12,753,1052,2,0,0.002,0,0
1.70174E+12,753,1053,166,0,1.47,0,0
1.70174E+12,753,1054,88,0,4.132,0,0
1.70174E+12,753,1055,16052,0,630.007,0,0
1.70174E+12,753,1056,5,0,0.028,0,0
1.70174E+12,753,1059,26643,35,1615.729,0,0
1.70174E+12,753,1060,33348,0,69.188,0,0
1.70174E+12,753,1062,1,1,0.005,1,0
1.70174E+12,753,1063,6698,0,13.663,0,0
1.70174E+12,753,1064,4,0,0.027,0,0
1.70174E+12,753,1066,5,1,0.385,1,0
1.70174E+12,753,1068,4012,0,2.897,0,0
1.70174E+12,753,1069,980,0,7.624,0,0
1.70174E+12,753,1076,88,0,0.63,0,0
1.70174E+12,753,1077,1,0,0.002,0,0
1.70174E+12,753,1080,166,0,3.623,0,0
1.70174E+12,753,1081,1,0,0.109,0,0
1.70174E+12,753,1082,15072,0,121.067,0,0
1.70174E+12,753,1085,2,0,0.068,0,0
